Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
eliasbaixas_bamboo,bamboo.sim,Node,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: domain
eliasbaixas_bamboo,bamboo.sim,SimulatedASyncCore,Feature Envy,The tool detected a instance of this smell because registerTimer is more interested in members of the type: EventQueue
eliasbaixas_bamboo,bamboo.fst,Tree,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: now; rate; capacity; root; x; y; next; scale
eliasbaixas_bamboo,bamboo.fst,Tree,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
eliasbaixas_bamboo,bamboo.fst,PointList,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: x; y; next
eliasbaixas_bamboo,bamboo.fst,Node,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: left; right; offset; value; low; high; height; valid
eliasbaixas_bamboo,bamboo.fst,FST,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: size; ttl; startTime; client; cb; acore; tree; maxQueueSize; virtualTime; burstyAdvantage; nextAcceptTime; nextAcceptPutInfo; queues; queueSizes; latestFinishTimes; waitDone; acore; fst; id; rand; period_ms; size; ttl_sec; ttl_ms; bytesStored; commitmentsGranted; totalWait; accepts; rejects; doPut; putDone; putExpired
eliasbaixas_bamboo,bamboo.fst,FST,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: FST; TestClient
eliasbaixas_bamboo,bamboo.fst,PutInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: size; ttl; startTime; client; cb
eliasbaixas_bamboo,bamboo.fst,TestClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: acore; fst; id; rand; period_ms; size; ttl_sec; ttl_ms; bytesStored; commitmentsGranted; totalWait; accepts; rejects; doPut; putDone; putExpired
eliasbaixas_bamboo,bamboo.lss,UdpCC,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEBUG_MIN; DEBUG_RTT; DEBUG; track_duplicates_period; received_msgs; received_duplicates; dup_track_cb; SOCKBUF_MAX; logger; mac; msg; conn; start_ms; send_ms; msg_id; attempt; timeout_ms; cut_ssthresh; send_cb; addr; sa; sv; rto; consecutive_timeouts; cwnd; ssthresh; inf; ack_q; send_q; probe_q; retry_q; lastsnd; lastrcv; time_to_first_send; time_to_first_send_cnt; time_to_ack; time_to_ack_cnt; next_q; next; in_rr; tinfo; seq; USE_DIRECT; MAX_RTO; BW_STATS_PERIOD; STATS_PERIOD; MAX_WND; MAX_MSG_SIZE; LOG_BAD_NETWORK_EVENTS; REUSE; timeout_factor; timeout_diff; closed; acore; serializer; sink; ack_timeout_cb; skey; channel; sock; my_addr; unacked; second_chance; second_chance_timeouts; next_msg_id; rr_first; rr_last; cancelled; conns; reuse_buf; in_bytes; in_pkts; out_bytes; out_pkts; recently_seen_set; recently_seen_list; MAX_RECENTLY_SEEN_SIZE; src; msg_id; byteCounts; printBytes
eliasbaixas_bamboo,bamboo.lss,UdpCC,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 43 public methods
eliasbaixas_bamboo,bamboo.lss,TimeoutInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: msg; conn; start_ms; send_ms; msg_id; attempt; timeout_ms; cut_ssthresh; send_cb
eliasbaixas_bamboo,bamboo.lss,Connection,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: addr; sa; sv; rto; consecutive_timeouts; cwnd; ssthresh; inf; ack_q; send_q; probe_q; retry_q; lastsnd; lastrcv; time_to_first_send; time_to_first_send_cnt; time_to_ack; time_to_ack_cnt; next_q; next; in_rr
eliasbaixas_bamboo,bamboo.lss,MySelectableCB,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ASyncCore
eliasbaixas_bamboo,bamboo.lss,TimeoutInfoAndSeq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tinfo; seq
eliasbaixas_bamboo,bamboo.lss,MyAckTimeoutCB,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: timer_cb
eliasbaixas_bamboo,bamboo.lss,MyAckTimeoutCB,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ASyncCore
eliasbaixas_bamboo,bamboo.lss,BandwidthCB,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ASyncCore
eliasbaixas_bamboo,bamboo.lss,StatsCB,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.lss,StatsCB,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ASyncCore
eliasbaixas_bamboo,bamboo.lss,SrcAndMsgId,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: src; msg_id
eliasbaixas_bamboo,bamboo.lss,MyClassifierAlarmCB,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ASyncCore
eliasbaixas_bamboo,bamboo.lss,DuplicateTypeException,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: type
eliasbaixas_bamboo,bamboo.lss,NioInputBuffer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bb
eliasbaixas_bamboo,bamboo.lss,Network,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
eliasbaixas_bamboo,bamboo.lss,MySendCB,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.lss,MySendCB,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): UdpCC
eliasbaixas_bamboo,bamboo.lss,Rpc,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; next_xact_id; network; handlers; inflight; known_types; req; xact_id; payload; requestTimeout; xact_id; timerToken; networkToken; handleResponse; ready; handleMsg
eliasbaixas_bamboo,bamboo.lss,Msg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: req; xact_id; payload
eliasbaixas_bamboo,bamboo.lss,SendToken,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: xact_id; timerToken; networkToken
eliasbaixas_bamboo,bamboo.lss,NioOutputBuffer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bb
eliasbaixas_bamboo,bamboo.lss,ASyncCoreImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; useWatchdog; watchdogFlag; watchdogCheckPeriod; watchdogResetPeriod; watchdogLock; selector; selectable_info; timers; cancelled_timers; cb; user_data; accept_cb; connect_cb; read_cb; write_cb; cb; user_data
eliasbaixas_bamboo,bamboo.lss,SelectableInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: cb; user_data; accept_cb; connect_cb; read_cb; write_cb
eliasbaixas_bamboo,bamboo.lss,TimerInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: cb; user_data
eliasbaixas_bamboo,bamboo.lss,TputTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: stop_cb; udpcc; acore; peer; cbs; msg_size; cnt; start_time_ms
eliasbaixas_bamboo,bamboo.lss,DustDevilSink,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: reserve; logger; next_hash_code; hash_code; thread; handler; prepares; next_key
eliasbaixas_bamboo,bamboo.lss,CreateMacKeyFile,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.router,CoordResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: coords
eliasbaixas_bamboo,bamboo.router,CheckRunning,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.router,CheckRunning,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: hosts; outstanding; log; ping_cb
eliasbaixas_bamboo,bamboo.router,RoutingTableReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: guid; level
eliasbaixas_bamboo,bamboo.router,JoinReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; guid; rev_ttl; path
eliasbaixas_bamboo,bamboo.router,CoordReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: srcID; srcCoords
eliasbaixas_bamboo,bamboo.router,Router,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; leafSetChanged; routingTableChanged; reverseRoutingTableChanged; routeUpcall; routeDeliver; apps; MODULUS; GUID_DIGITS; GUID_BITS; DIGIT_VALUES; DIGIT_BITS; PING_ITER; PNS; ignore_possibly_down; no_rexmit_routes; latency_map; possibly_down; possibly_down_helper; periodic_pings; my_guid; my_digits; my_neighbor_info; initialized; waitq; location_cache; down_nodes; down_nodes_cap; immediate_join; leaf_set; leaf_set_size; rt; gateways; sink; want_leaf_set_updates; want_routing_table_updates; want_reverse_routing_table_updates; rand; periodic_ping_period; partition_check_alarm_period; ls_alarm_period; near_rt_alarm_period; far_rt_alarm_period; lookup_rt_alarm_period; pastry_mode; start_time_ms; reverse_rt; network; vivaldi; rpc; ni; ni; ni; retry; dest; start_time; pingAlarm; node_id; partitionCheckAlarm; leafSetAlarm; ready; nearRoutingTableAlarm; bit_select; farRoutingTableAlarm; lookupRoutingTableAlarm; joinAlarm; pings_in_flight; ni; greedyScaling; prsScaling; pending_lookups; cbs; last_start_time; lookupTimeout; coords; COORD_CHECK; expireCoordsAlarm; sendCoordsShuffle; send_coord_period; sendCoordsAlarm; coordRespHandler; coordReqHandler
eliasbaixas_bamboo,bamboo.router,Router,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: PingMsg; JoinResp; RoutingNeighborAnnounce; JoinReq; LeafSetReq; LeafSetChanged; RoutingTableReq; RoutingTableResp; RouteMsg; LookupRespMsg in method handleEvent
eliasbaixas_bamboo,bamboo.router,Router,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 81 public methods
eliasbaixas_bamboo,bamboo.router,AppData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.router,AppData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sink; want_leaf_set_updates; want_routing_table_updates; want_reverse_routing_table_updates
eliasbaixas_bamboo,bamboo.router,PartitionCheckCB,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id
eliasbaixas_bamboo,bamboo.router,PendingLookupInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: cbs; last_start_time
eliasbaixas_bamboo,bamboo.router,LeafSet,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MODULUS; my_guid; my_neighbor_info; leaf_preds; leaf_succs; leaf_set_size; leaf_pred_count; leaf_succ_count; overlap; REMOVED_NONE; REMOVED_PREDECESSOR; REMOVED_SUCCESSOR; REMOVED_BOTH
eliasbaixas_bamboo,bamboo.router,LeafSet,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 132
eliasbaixas_bamboo,bamboo.router,RoutingTable,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MODULUS; GUID_DIGITS; DIGIT_VALUES; BITS_PER_DIGIT; SCALE; ni; rtt_ms; table; my_neighbor_info; my_routing_entry; my_digits; size; highest_level; GRAPHVIZ
eliasbaixas_bamboo,bamboo.router,RoutingEntry,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ni; rtt_ms
eliasbaixas_bamboo,bamboo.router,LookupReqPayload,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: rtn_addr
eliasbaixas_bamboo,bamboo.router,IterRouteReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dest; src; app_id; intermediate_upcall; payload
eliasbaixas_bamboo,bamboo.router,RouterCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.router,RouterCallbackInterface,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; ls_cb; ls_ud; rt_cb; rt_ud; upcall_cb; upcall_ud; deliver_cb; deliver_ud; registered_cb; registered_ud; apps
eliasbaixas_bamboo,bamboo.router,Application,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ls_cb; ls_ud; rt_cb; rt_ud; upcall_cb; upcall_ud; deliver_cb; deliver_ud; registered_cb; registered_ud
eliasbaixas_bamboo,bamboo.router,Application,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ls_cb; ls_ud; rt_cb; rt_ud; upcall_cb; upcall_ud; deliver_cb; deliver_ud; registered_cb; registered_ud
eliasbaixas_bamboo,bamboo.router,NeighborInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; guid
eliasbaixas_bamboo,bamboo.router,LeafSetChanged,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: leaf_set; guid; want_reply
eliasbaixas_bamboo,bamboo.router,RouteMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dest; src; app_id; intermediate_upcall; peer_guid; payload
eliasbaixas_bamboo,bamboo.router,RoutingTableResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: peer_guid; neighbors
eliasbaixas_bamboo,bamboo.router,LookupTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: router; rand; mean_period_ms; ready_cb; next_op_cb; lookup_cb
eliasbaixas_bamboo,bamboo.router,PrintLeafSets,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.router,LookupRespMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: lookup_id; owner_id
eliasbaixas_bamboo,bamboo.router,Alarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.router,RoutingNeighborAnnounce,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: guid; add
eliasbaixas_bamboo,bamboo.router,JoinResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: path; leaf_set
eliasbaixas_bamboo,bamboo.router,IterRouteResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dest; src; app_id; intermediate_upcall; payload; next_hop
eliasbaixas_bamboo,bamboo.router,LocationCache,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MODULUS; pred; succ; ni; capacity; cache; first; last; current
eliasbaixas_bamboo,bamboo.router,Node,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: pred; succ; ni
eliasbaixas_bamboo,bamboo.router,MyIterator,Feature Envy,The tool detected a instance of this smell because next is more interested in members of the type: Node
eliasbaixas_bamboo,bamboo.router.test,RoutePerf,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.router.test,RoutePerf,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: app_id; period; seq; dest; deliveries; seq; first
eliasbaixas_bamboo,bamboo.router.test,Alarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.router.test,Payload,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: seq; first
